inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,tracking_resp.keys,tracking_resp.rt
,,,,,,,-0.659989873,-0.441106047,1,0,0,calibration_square,0,20,20,25,1,-0.66,-0.44,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,0.004466869,-0.006752749,1,0,0,calibration_square,0,21,21,12,1,0,0,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.440823929,-0.002162905,1,0,0,calibration_square,0,22,22,2,1,-0.44,0,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.220894821,-0.215903501,1,0,0,calibration_square,0,23,23,6,1,-0.22,-0.22,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.437977431,0.218276186,1,0,0,calibration_square,0,24,24,3,1,-0.44,0.22,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,0.440762442,0.006076389,1,0,0,calibration_square,0,25,25,22,1,0.44,0,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.656629774,-0.219317853,1,0,0,calibration_square,0,26,26,26,1,-0.66,-0.22,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,0.225654659,-0.443294271,1,0,0,calibration_square,0,27,27,15,1,0.22,-0.44,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.217744502,0.434020544,1,0,0,calibration_square,0,28,28,9,1,-0.22,0.44,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.006835938,0.224924045,1,0,0,calibration_square,0,29,29,13,1,0,0.22,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.217523872,0.224446615,1,0,0,calibration_square,0,30,30,8,1,-0.22,0.22,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,0.441927083,-0.441380932,1,0,0,calibration_square,0,31,31,20,1,0.44,-0.44,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,-0.443883825,0.437293837,1,0,0,calibration_square,0,32,32,4,1,-0.44,0.44,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,0.662474682,-0.445410156,1,0,0,calibration_square,0,33,33,29,1,0.66,-0.44,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,,
,,,,,,,,,,,,,,,,,,,,20923,001,2025-01-09_01h30.01.342,demo_eye_tracking2,2021.2.3,MacIntel,116.2790698,space,15.0738
