inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,tracking_resp.keys,tracking_resp.rt
,,,,,,,-0.656827257,-0.003051215,1,0,0,calibration_square,0,10,10,27,1,-0.66,0,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.663572049,-0.220855035,1,0,0,calibration_square,0,11,11,26,1,-0.66,-0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.004171007,0.212708333,1,0,0,calibration_square,0,12,12,13,1,0,0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.211961806,-0.215707465,1,0,0,calibration_square,0,13,13,6,1,-0.22,-0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.445013021,-0.216618924,1,0,0,calibration_square,0,14,14,1,1,-0.44,-0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.440685764,-0.448320312,1,0,0,calibration_square,0,15,15,0,1,-0.44,-0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.431197917,0.215425347,1,0,0,calibration_square,0,16,16,3,1,-0.44,0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.224726563,0.432886285,1,0,0,calibration_square,0,17,17,19,1,0.22,0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.660169271,-0.005208333,1,0,0,calibration_square,0,18,18,31,1,0.66,0,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.222408854,-0.227803819,1,0,0,calibration_square,0,19,19,16,1,0.22,-0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.219578993,0.432000868,1,0,0,calibration_square,0,20,20,9,1,-0.22,0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.445611979,0.216532118,1,0,0,calibration_square,0,21,21,23,1,0.44,0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.001419271,-0.441015625,1,0,0,calibration_square,0,22,22,10,1,0,-0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.009713542,0.434904514,1,0,0,calibration_square,0,23,23,14,1,0,0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.663480903,0.434032118,1,0,0,calibration_square,0,24,24,33,1,0.66,0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.658333333,-0.221935764,1,0,0,calibration_square,0,25,25,30,1,0.66,-0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.006358507,-0.006150174,1,0,0,calibration_square,0,26,26,12,1,0,0,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.664496528,-0.440885417,1,0,0,calibration_square,0,27,27,29,1,0.66,-0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.217443576,0.22374566,1,0,0,calibration_square,0,28,28,18,1,0.22,0.22,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.219036458,-0.442586806,1,0,0,calibration_square,0,29,29,15,1,0.22,-0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,0.442942708,0.436914062,1,0,0,calibration_square,0,30,30,24,1,0.44,0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.436128472,0.438463542,1,0,0,calibration_square,0,31,31,4,1,-0.44,0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.657096354,-0.441553819,1,0,0,calibration_square,0,32,32,25,1,-0.66,-0.44,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,-0.221080729,0.00093316,1,0,0,calibration_square,0,33,33,7,1,-0.22,0,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,,
,,,,,,,,,,,,,,,,,,,,,001,2025-01-23_12h33.22.636,demo_eye_tracking2,2021.2.3,MacIntel,60.24096386,space,6.8595
